,eval_subj,num_regions,train_dataset,train_ses,train_type,cerebellum,cortex,method,logalpha,R_train,rmse_train,R_cv,rmse_cv,eval_dataset,eval_ses,parcellation,crossed,splitby,type,cv_fold,R_eval,R2_eval,noise_Y_R,noise_Y_R2,noise_X_R,noise_X_R2,noiseceiling_Y,noiseceiling_XY,R_eval_adj,model
3158,sub-08,1876,WMFS,all,CondHalf,SUIT3,fs32k,L2regression,0.0,0.9999966769703126,0.0004445708448342,0.5920007175017942,0.1416393800275478,Demand,all,Icosahedron1002,half,,CondHalf,,0.2003711223948171,-0.0603335551981119,0.6363360778044621,0.2726721556089244,0.9238144075091296,0.847628815018259,0.7977067617893571,0.766717964243445,0.26133615193499776,
3159,sub-08,1876,WMFS,all,CondHalf,SUIT3,fs32k,L2regression,2.0,0.9998348022056088,0.0031269136424126,0.594166686252883,0.1410751771170617,Demand,all,Icosahedron1002,half,,CondHalf,,0.2007930257177594,-0.0589542544444381,0.6363360778044621,0.2726721556089244,0.9265560890197784,0.8531121780395565,0.7977067617893571,0.7678548479710783,0.2614986754961823,
3160,sub-08,1876,WMFS,all,CondHalf,SUIT3,fs32k,L2regression,4.0,0.9946740656834192,0.0174360371753722,0.6061496503914323,0.1380286617347574,Demand,all,Icosahedron1002,half,,CondHalf,,0.2035368589583234,-0.0483849415963735,0.6363360778044621,0.2726721556089244,0.9377094203228624,0.8754188406457248,0.7977067617893571,0.772462513426086,0.2634909208157958,
3161,sub-08,1876,WMFS,all,CondHalf,SUIT3,fs32k,L2regression,6.0,0.9467811563851554,0.0519400047732295,0.6399697512541092,0.1302973433456125,Demand,all,Icosahedron1002,half,,CondHalf,,0.2162733682368972,-0.0081776807104876,0.6363360778044621,0.2726721556089244,0.9472383745788924,0.8944767491577849,0.7977067617893571,0.7763774546091652,0.2785672960400054,
3162,sub-08,1876,WMFS,all,CondHalf,SUIT3,fs32k,L2regression,8.0,0.8535220240228739,0.0827602750335324,0.6767922129806179,0.123392878513242,Demand,all,Icosahedron1002,half,,CondHalf,,0.2338003615721265,0.0286408932143454,0.6363360778044621,0.2726721556089244,0.9414148598861756,0.8828297197723515,0.7977067617893571,0.7739872347311718,0.30207263257168854,
3163,sub-08,1876,WMFS,all,CondHalf,SUIT3,fs32k,L2regression,10.0,0.7900978101235576,0.1070409323202573,0.693055557667313,0.1309999304341233,Demand,all,Icosahedron1002,half,,CondHalf,,0.2354595963002626,0.055372024174138,0.6363360778044621,0.2726721556089244,0.932352039840278,0.8647040796805561,0.7977067617893571,0.770252711884192,0.30569135644362927,
3164,sub-08,1876,WMFS,all,CondHalf,SUIT3,fs32k,L2regression,12.0,0.7702888010745911,0.1356644795198767,0.6963212809886453,0.1572724425533602,Demand,all,Icosahedron1002,half,,CondHalf,,0.2336756610231613,0.0266840907560959,0.6363360778044621,0.2726721556089244,0.9273161952247992,0.8546323904495982,0.7977067617893571,0.7681697407174443,0.3041979508395062,
3165,sub-09,1876,WMFS,all,CondHalf,SUIT3,fs32k,L2regression,0.0,0.9999966769703126,0.0004445708448342,0.5920007175017942,0.1416393800275478,Demand,all,Icosahedron1002,half,,CondHalf,,0.3665710387675669,0.0893037859813378,0.8415401977063026,0.6830803954126052,0.9662333786471424,0.9324667572942846,0.917355000916386,0.9017340120551874,0.4065179242070468,
3166,sub-09,1876,WMFS,all,CondHalf,SUIT3,fs32k,L2regression,2.0,0.9998348022056088,0.0031269136424126,0.594166686252883,0.1410751771170617,Demand,all,Icosahedron1002,half,,CondHalf,,0.36777259892865,0.0929569064617339,0.8415401977063026,0.6830803954126052,0.966865491549418,0.9337309830988362,0.917355000916386,0.9020289224375784,0.4077170806616795,
3167,sub-09,1876,WMFS,all,CondHalf,SUIT3,fs32k,L2regression,4.0,0.9946740656834192,0.0174360371753722,0.6061496503914323,0.1380286617347574,Demand,all,Icosahedron1002,half,,CondHalf,,0.3743000888599675,0.1105610385063285,0.8415401977063026,0.6830803954126052,0.9698551944831968,0.9397103889663938,0.917355000916386,0.9034224549522077,0.41431346631711574,
3168,sub-09,1876,WMFS,all,CondHalf,SUIT3,fs32k,L2regression,6.0,0.9467811563851554,0.0519400047732295,0.6399697512541092,0.1302973433456125,Demand,all,Icosahedron1002,half,,CondHalf,,0.3953205715540658,0.145736569137814,0.8415401977063026,0.6830803954126052,0.9763828642480914,0.9527657284961832,0.917355000916386,0.9064576264869665,0.4361158867250701,
3169,sub-09,1876,WMFS,all,CondHalf,SUIT3,fs32k,L2regression,8.0,0.8535220240228739,0.0827602750335324,0.6767922129806179,0.123392878513242,Demand,all,Icosahedron1002,half,,CondHalf,,0.4222156690461076,0.1748635953675262,0.8415401977063026,0.6830803954126052,0.9827425425221884,0.965485085044377,0.917355000916386,0.9094049447460228,0.4642768565152494,
3170,sub-09,1876,WMFS,all,CondHalf,SUIT3,fs32k,L2regression,10.0,0.7900978101235576,0.1070409323202573,0.693055557667313,0.1309999304341233,Demand,all,Icosahedron1002,half,,CondHalf,,0.4314713766661353,0.1761563994716464,0.8415401977063026,0.6830803954126052,0.986010014299554,0.972020028599108,0.917355000916386,0.9109155078129041,0.4736678352332504,
3171,sub-09,1876,WMFS,all,CondHalf,SUIT3,fs32k,L2regression,12.0,0.7702888010745911,0.1356644795198767,0.6963212809886453,0.1572724425533602,Demand,all,Icosahedron1002,half,,CondHalf,,0.4326011324336724,0.0731763343670951,0.8415401977063026,0.6830803954126052,0.9869754775832056,0.9739509551664112,0.917355000916386,0.9113613655058257,0.47467574203517965,
3172,sub-10,1876,WMFS,all,CondHalf,SUIT3,fs32k,L2regression,0.0,0.9999966769703126,0.0004445708448342,0.5920007175017942,0.1416393800275478,Demand,all,Icosahedron1002,half,,CondHalf,,0.3600701609264226,0.0273219835652954,0.8317005834789735,0.6634011669579467,0.9781379025873412,0.9562758051746822,0.911976196772138,0.9019522516767675,0.39921199848111344,
3173,sub-10,1876,WMFS,all,CondHalf,SUIT3,fs32k,L2regression,2.0,0.9998348022056088,0.0031269136424126,0.594166686252883,0.1410751771170617,Demand,all,Icosahedron1002,half,,CondHalf,,0.3613151847049604,0.0327478628469775,0.8317005834789735,0.6634011669579467,0.9784928493613247,0.9569856987226494,0.911976196772138,0.9021158870920172,0.40051970026785005,
3174,sub-10,1876,WMFS,all,CondHalf,SUIT3,fs32k,L2regression,4.0,0.9946740656834192,0.0174360371753722,0.6061496503914323,0.1380286617347574,Demand,all,Icosahedron1002,half,,CondHalf,,0.3678649102981388,0.0603242331006509,0.8317005834789735,0.6634011669579467,0.9800927586841344,0.9601855173682694,0.911976196772138,0.9028530994913355,0.4074471367550188,
3175,sub-10,1876,WMFS,all,CondHalf,SUIT3,fs32k,L2regression,6.0,0.9467811563851554,0.0519400047732295,0.6399697512541092,0.1302973433456125,Demand,all,Icosahedron1002,half,,CondHalf,,0.3812451628735586,0.1110735192897519,0.8317005834789735,0.6634011669579467,0.9828932650482006,0.9657865300964008,0.911976196772138,0.9041420806699253,0.42166510222715714,
3176,sub-10,1876,WMFS,all,CondHalf,SUIT3,fs32k,L2regression,8.0,0.8535220240228739,0.0827602750335324,0.6767922129806179,0.123392878513242,Demand,all,Icosahedron1002,half,,CondHalf,,0.3859782708410426,0.1345111999899821,0.8317005834789735,0.6634011669579467,0.9844843382999714,0.9689686765999428,0.911976196772138,0.9048735815515874,0.42655491187974054,
3177,sub-10,1876,WMFS,all,CondHalf,SUIT3,fs32k,L2regression,10.0,0.7900978101235576,0.1070409323202573,0.693055557667313,0.1309999304341233,Demand,all,Icosahedron1002,half,,CondHalf,,0.3853958251934982,0.1456090364495539,0.8317005834789735,0.6634011669579467,0.9832881790787712,0.9665763581575426,0.911976196772138,0.9043236988312268,0.4261702150364903,
3178,sub-10,1876,WMFS,all,CondHalf,SUIT3,fs32k,L2regression,12.0,0.7702888010745911,0.1356644795198767,0.6963212809886453,0.1572724425533602,Demand,all,Icosahedron1002,half,,CondHalf,,0.3854088739362166,0.0633320226260016,0.8317005834789735,0.6634011669579467,0.9822454404724156,0.9644908809448314,0.911976196772138,0.9038440717073213,0.426410800270224,
3179,sub-11,1876,WMFS,all,CondHalf,SUIT3,fs32k,L2regression,0.0,0.9999966769703126,0.0004445708448342,0.5920007175017942,0.1416393800275478,Demand,all,Icosahedron1002,half,,CondHalf,,0.4380620412167516,0.1641656364549971,0.7382283951726837,0.476456790345367,0.9677869974263562,0.9355739948527126,0.8592021852699653,0.8452501653232901,0.5182631831242556,
3180,sub-11,1876,WMFS,all,CondHalf,SUIT3,fs32k,L2regression,2.0,0.9998348022056088,0.0031269136424126,0.594166686252883,0.1410751771170617,Demand,all,Icosahedron1002,half,,CondHalf,,0.4396553103327394,0.1667510702843488,0.7382283951726837,0.476456790345367,0.9683547094517196,0.9367094189034392,0.8592021852699653,0.8454980444190592,0.5199956560926479,
3181,sub-11,1876,WMFS,all,CondHalf,SUIT3,fs32k,L2regression,4.0,0.9946740656834192,0.0174360371753722,0.6061496503914323,0.1380286617347574,Demand,all,Icosahedron1002,half,,CondHalf,,0.4470443286924986,0.1798061325108799,0.7382283951726837,0.476456790345367,0.9705339802789243,0.9410679605578492,0.8592021852699653,0.8464489014239828,0.5281409520887026,
3182,sub-11,1876,WMFS,all,CondHalf,SUIT3,fs32k,L2regression,6.0,0.9467811563851554,0.0519400047732295,0.6399697512541092,0.1302973433456125,Demand,all,Icosahedron1002,half,,CondHalf,,0.4614794916483449,0.2075504836031707,0.7382283951726837,0.476456790345367,0.9716478425458372,0.9432956850916744,0.8592021852699653,0.8469344883021437,0.5448821579736073,
3183,sub-11,1876,WMFS,all,CondHalf,SUIT3,fs32k,L2regression,8.0,0.8535220240228739,0.0827602750335324,0.6767922129806179,0.123392878513242,Demand,all,Icosahedron1002,half,,CondHalf,,0.46655520809162,0.2176721598895206,0.7382283951726837,0.476456790345367,0.9714037724374834,0.9428075448749668,0.8592021852699653,0.846828110062021,0.5509444036493426,
3184,sub-11,1876,WMFS,all,CondHalf,SUIT3,fs32k,L2regression,10.0,0.7900978101235576,0.1070409323202573,0.693055557667313,0.1309999304341233,Demand,all,Icosahedron1002,half,,CondHalf,,0.4610986508532493,0.1868287111624136,0.7382283951726837,0.476456790345367,0.973970848443162,0.947941696886324,0.8592021852699653,0.847946305134454,0.5437828410374823,
3185,sub-11,1876,WMFS,all,CondHalf,SUIT3,fs32k,L2regression,12.0,0.7702888010745911,0.1356644795198767,0.6963212809886453,0.1572724425533602,Demand,all,Icosahedron1002,half,,CondHalf,,0.4585044241601139,0.0706246331258515,0.7382283951726837,0.476456790345367,0.9751373973408524,0.9502747946817048,0.8592021852699653,0.848453956270937,0.5403998894357204,
3186,sub-12,1876,WMFS,all,CondHalf,SUIT3,fs32k,L2regression,0.0,0.9999966769703126,0.0004445708448342,0.5920007175017942,0.1416393800275478,Demand,all,Icosahedron1002,half,,CondHalf,,0.3127422955404221,-0.0443856393776616,0.7653932942837492,0.5307865885674985,0.9688393859605242,0.9376787719210484,0.8748675867145549,0.8611290084837291,0.3631770529843106,
3187,sub-12,1876,WMFS,all,CondHalf,SUIT3,fs32k,L2regression,2.0,0.9998348022056088,0.0031269136424126,0.594166686252883,0.1410751771170617,Demand,all,Icosahedron1002,half,,CondHalf,,0.3147039308436527,-0.0369552956393024,0.7653932942837492,0.5307865885674985,0.9696589627419114,0.939317925483823,0.8748675867145549,0.8614931617980464,0.3653005558242916,
3188,sub-12,1876,WMFS,all,CondHalf,SUIT3,fs32k,L2regression,4.0,0.9946740656834192,0.0174360371753722,0.6061496503914323,0.1380286617347574,Demand,all,Icosahedron1002,half,,CondHalf,,0.3242908039250397,-0.0004525133433894,0.7653932942837492,0.5307865885674985,0.9734988611690654,0.9469977223381306,0.8748675867145549,0.8631972545899744,0.3756856294440839,
3189,sub-12,1876,WMFS,all,CondHalf,SUIT3,fs32k,L2regression,6.0,0.9467811563851554,0.0519400047732295,0.6399697512541092,0.1302973433456125,Demand,all,Icosahedron1002,half,,CondHalf,,0.3452350637135294,0.0669927078170845,0.7653932942837492,0.5307865885674985,0.9798904993528632,0.9597809987057264,0.8748675867145549,0.8660263375539083,0.3986426841112546,
3190,sub-12,1876,WMFS,all,CondHalf,SUIT3,fs32k,L2regression,8.0,0.8535220240228739,0.0827602750335324,0.6767922129806179,0.123392878513242,Demand,all,Icosahedron1002,half,,CondHalf,,0.3644577069130916,0.111077917475327,0.7653932942837492,0.5307865885674985,0.98364482887146,0.9672896577429198,0.8748675867145549,0.867683788009838,0.4200351694354341,
3191,sub-12,1876,WMFS,all,CondHalf,SUIT3,fs32k,L2regression,10.0,0.7900978101235576,0.1070409323202573,0.693055557667313,0.1309999304341233,Demand,all,Icosahedron1002,half,,CondHalf,,0.3718562143402206,0.1367641011964291,0.7653932942837492,0.5307865885674985,0.9839035533807544,0.9678071067615092,0.8748675867145549,0.8677978923571906,0.42850555136767077,
3192,sub-12,1876,WMFS,all,CondHalf,SUIT3,fs32k,L2regression,12.0,0.7702888010745911,0.1356644795198767,0.6963212809886453,0.1572724425533602,Demand,all,Icosahedron1002,half,,CondHalf,,0.3735506070207571,0.0612759239863103,0.7653932942837492,0.5307865885674985,0.9835324658430497,0.9670649316860992,0.8748675867145549,0.8676342282705488,0.43053926971663364,
3193,sub-15,1876,WMFS,all,CondHalf,SUIT3,fs32k,L2regression,0.0,0.9999966769703126,0.0004445708448342,0.5920007175017942,0.1416393800275478,Demand,all,Icosahedron1002,half,,CondHalf,,0.1850986180389822,-0.0402197205819043,0.5706686379649183,0.1413372759298364,0.911503810840211,0.8230076216804221,0.7554261300517201,0.7212257886626183,0.2566444807557614,
3194,sub-15,1876,WMFS,all,CondHalf,SUIT3,fs32k,L2regression,2.0,0.9998348022056088,0.0031269136424126,0.594166686252883,0.1410751771170617,Demand,all,Icosahedron1002,half,,CondHalf,,0.1868668717045458,-0.0366591112844514,0.5706686379649183,0.1413372759298364,0.9137285130406892,0.8274570260813785,0.7554261300517201,0.7221053981287221,0.25878060486571103,
3195,sub-15,1876,WMFS,all,CondHalf,SUIT3,fs32k,L2regression,4.0,0.9946740656834192,0.0174360371753722,0.6061496503914323,0.1380286617347574,Demand,all,Icosahedron1002,half,,CondHalf,,0.1953558417542713,-0.0184632685852992,0.5706686379649183,0.1413372759298364,0.9232697196573298,0.8465394393146594,0.7554261300517201,0.72586574060986,0.2691349526844133,
3196,sub-15,1876,WMFS,all,CondHalf,SUIT3,fs32k,L2regression,6.0,0.9467811563851554,0.0519400047732295,0.6399697512541092,0.1302973433456125,Demand,all,Icosahedron1002,half,,CondHalf,,0.2089656667496476,0.0173195377609339,0.5706686379649183,0.1413372759298364,0.9323325338755885,0.8646650677511769,0.7554261300517201,0.7294195892880607,0.28648211512060634,
3197,sub-15,1876,WMFS,all,CondHalf,SUIT3,fs32k,L2regression,8.0,0.8535220240228739,0.0827602750335324,0.6767922129806179,0.123392878513242,Demand,all,Icosahedron1002,half,,CondHalf,,0.2125060276742705,0.0389295311036992,0.5706686379649183,0.1413372759298364,0.9188684533389332,0.8377369066778665,0.7554261300517201,0.7241335572502218,0.29346247739329634,
3198,sub-15,1876,WMFS,all,CondHalf,SUIT3,fs32k,L2regression,10.0,0.7900978101235576,0.1070409323202573,0.693055557667313,0.1309999304341233,Demand,all,Icosahedron1002,half,,CondHalf,,0.20939211130277,0.0424017506540264,0.5706686379649183,0.1413372759298364,0.9028185115386024,0.805637023077205,0.7554261300517201,0.717781450240426,0.2917212631123758,
3199,sub-15,1876,WMFS,all,CondHalf,SUIT3,fs32k,L2regression,12.0,0.7702888010745911,0.1356644795198767,0.6963212809886453,0.1572724425533602,Demand,all,Icosahedron1002,half,,CondHalf,,0.20750580472177,0.0172917803317262,0.5706686379649183,0.1413372759298364,0.8954590684627887,0.7909181369255778,0.7554261300517201,0.7148499191809384,0.2902788391716211,
3200,sub-16,1876,WMFS,all,CondHalf,SUIT3,fs32k,L2regression,0.0,0.9999966769703126,0.0004445708448342,0.5920007175017942,0.1416393800275478,Demand,all,Icosahedron1002,half,,CondHalf,,0.2965005693345731,-0.0735755591178175,0.7992245147959575,0.5984490295919149,0.9682372841254784,0.9364745682509568,0.8939935764847292,0.8796811772526117,0.3370545795473229,
3201,sub-16,1876,WMFS,all,CondHalf,SUIT3,fs32k,L2regression,2.0,0.9998348022056088,0.0031269136424126,0.594166686252883,0.1410751771170617,Demand,all,Icosahedron1002,half,,CondHalf,,0.2966884504702424,-0.0710250509949645,0.7992245147959575,0.5984490295919149,0.9697200163189804,0.9394400326379608,0.8939935764847292,0.8803544794742997,0.337010212803607,
3202,sub-16,1876,WMFS,all,CondHalf,SUIT3,fs32k,L2regression,4.0,0.9946740656834192,0.0174360371753722,0.6061496503914323,0.1380286617347574,Demand,all,Icosahedron1002,half,,CondHalf,,0.2973658015556747,-0.054873423437125,0.7992245147959575,0.5984490295919149,0.976026814278277,0.952053628556554,0.8939935764847292,0.8832126341201194,0.3366865351195057,
3203,sub-16,1876,WMFS,all,CondHalf,SUIT3,fs32k,L2regression,6.0,0.9467811563851554,0.0519400047732295,0.6399697512541092,0.1302973433456125,Demand,all,Icosahedron1002,half,,CondHalf,,0.2950419699422509,-0.0097811043296005,0.7992245147959575,0.5984490295919149,0.982809838651348,0.9656196773026958,0.8939935764847292,0.8862763205867664,0.3329006576040709,
3204,sub-16,1876,WMFS,all,CondHalf,SUIT3,fs32k,L2regression,8.0,0.8535220240228739,0.0827602750335324,0.6767922129806179,0.123392878513242,Demand,all,Icosahedron1002,half,,CondHalf,,0.2834495782238904,0.0271431726332679,0.7992245147959575,0.5984490295919149,0.9780231217890109,0.9560462435780211,0.8939935764847292,0.8841154081742099,0.32060246389014213,
3205,sub-16,1876,WMFS,all,CondHalf,SUIT3,fs32k,L2regression,10.0,0.7900978101235576,0.1070409323202573,0.693055557667313,0.1309999304341233,Demand,all,Icosahedron1002,half,,CondHalf,,0.2766814875201431,0.0747195195197379,0.7992245147959575,0.5984490295919149,0.9735590276369996,0.947118055273999,0.8939935764847292,0.8820953698373012,0.31366391546888617,
3206,sub-16,1876,WMFS,all,CondHalf,SUIT3,fs32k,L2regression,12.0,0.7702888010745911,0.1356644795198767,0.6963212809886453,0.1572724425533602,Demand,all,Icosahedron1002,half,,CondHalf,,0.2751348942502016,0.0409935150265315,0.7992245147959575,0.5984490295919149,0.9725805343597662,0.9451610687195324,0.8939935764847292,0.8816519753699171,0.3120674619197246,
3207,sub-17,1876,WMFS,all,CondHalf,SUIT3,fs32k,L2regression,0.0,0.9999966769703126,0.0004445708448342,0.5920007175017942,0.1416393800275478,Demand,all,Icosahedron1002,half,,CondHalf,,0.1730205420680482,-0.0980829715911222,0.6221673367458546,0.2443346734917089,0.8788358541318342,0.7576717082636685,0.788775846958979,0.7394477417654148,0.23398616602028638,
3208,sub-17,1876,WMFS,all,CondHalf,SUIT3,fs32k,L2regression,2.0,0.9998348022056088,0.0031269136424126,0.594166686252883,0.1410751771170617,Demand,all,Icosahedron1002,half,,CondHalf,,0.1737852232148101,-0.0937277500565738,0.6221673367458546,0.2443346734917089,0.882377503810525,0.7647550076210501,0.788775846958979,0.7409362061272546,0.23454815917709756,
3209,sub-17,1876,WMFS,all,CondHalf,SUIT3,fs32k,L2regression,4.0,0.9946740656834192,0.0174360371753722,0.6061496503914323,0.1380286617347574,Demand,all,Icosahedron1002,half,,CondHalf,,0.1776465416527186,-0.0700855985066017,0.6221673367458546,0.2443346734917089,0.8983833244001046,0.796766648800209,0.788775846958979,0.7476260832253648,0.237614157181791,
3210,sub-17,1876,WMFS,all,CondHalf,SUIT3,fs32k,L2regression,6.0,0.9467811563851554,0.0519400047732295,0.6399697512541092,0.1302973433456125,Demand,all,Icosahedron1002,half,,CondHalf,,0.1877227579720027,-0.0118985414615839,0.6221673367458546,0.2443346734917089,0.9212416876841284,0.8424833753682566,0.788775846958979,0.757077596634381,0.2479570902725583,
3211,sub-17,1876,WMFS,all,CondHalf,SUIT3,fs32k,L2regression,8.0,0.8535220240228739,0.0827602750335324,0.6767922129806179,0.123392878513242,Demand,all,Icosahedron1002,half,,CondHalf,,0.1960578352359357,0.0278305114763255,0.6221673367458546,0.2443346734917089,0.9235342171235784,0.8470684342471567,0.788775846958979,0.7580190131266132,0.2586450100074044,
3212,sub-17,1876,WMFS,all,CondHalf,SUIT3,fs32k,L2regression,10.0,0.7900978101235576,0.1070409323202573,0.693055557667313,0.1309999304341233,Demand,all,Icosahedron1002,half,,CondHalf,,0.194015753990812,0.0371903548699732,0.6221673367458546,0.2443346734917089,0.9037085011452012,0.8074170022904028,0.788775846958979,0.7498385901993161,0.25874335693931183,
3213,sub-17,1876,WMFS,all,CondHalf,SUIT3,fs32k,L2regression,12.0,0.7702888010745911,0.1356644795198767,0.6963212809886453,0.1572724425533602,Demand,all,Icosahedron1002,half,,CondHalf,,0.1915925456679082,0.0158284770818114,0.6221673367458546,0.2443346734917089,0.8905075397028059,0.7810150794056117,0.788775846958979,0.7443417926792759,0.2573986138522013,
3214,sub-19,1876,WMFS,all,CondHalf,SUIT3,fs32k,L2regression,0.0,0.9999966769703126,0.0004445708448342,0.5920007175017942,0.1416393800275478,Demand,all,Icosahedron1002,half,,CondHalf,,0.0971895630305134,-0.3607020494208071,0.6669558980483148,0.3339117960966296,0.9695094352930776,0.939018870586155,0.8166736790470933,0.8041268780996,0.12086346779030982,
3215,sub-19,1876,WMFS,all,CondHalf,SUIT3,fs32k,L2regression,2.0,0.9998348022056088,0.0031269136424126,0.594166686252883,0.1410751771170617,Demand,all,Icosahedron1002,half,,CondHalf,,0.0983875387865948,-0.3536099053172195,0.6669558980483148,0.3339117960966296,0.9706794360735408,0.9413588721470816,0.8166736790470933,0.8046119406294318,0.12227949129070619,
3216,sub-19,1876,WMFS,all,CondHalf,SUIT3,fs32k,L2regression,4.0,0.9946740656834192,0.0174360371753722,0.6061496503914323,0.1380286617347574,Demand,all,Icosahedron1002,half,,CondHalf,,0.1044004556152107,-0.3152332433902343,0.6669558980483148,0.3339117960966296,0.9758851044422998,0.9517702088845996,0.8166736790470933,0.8067665872018297,0.12940602309437577,
3217,sub-19,1876,WMFS,all,CondHalf,SUIT3,fs32k,L2regression,6.0,0.9467811563851554,0.0519400047732295,0.6399697512541092,0.1302973433456125,Demand,all,Icosahedron1002,half,,CondHalf,,0.1174817250937738,-0.2228681263531093,0.6669558980483148,0.3339117960966296,0.9843178404288152,0.9686356808576306,0.8166736790470933,0.810244771182251,0.14499535112377573,
3218,sub-19,1876,WMFS,all,CondHalf,SUIT3,fs32k,L2regression,8.0,0.8535220240228739,0.0827602750335324,0.6767922129806179,0.123392878513242,Demand,all,Icosahedron1002,half,,CondHalf,,0.1245713325433752,-0.1384996990124896,0.6669558980483148,0.3339117960966296,0.9888324489913756,0.977664897982751,0.8166736790470933,0.8121007536238083,0.15339393786732122,
3219,sub-19,1876,WMFS,all,CondHalf,SUIT3,fs32k,L2regression,10.0,0.7900978101235576,0.1070409323202573,0.693055557667313,0.1309999304341233,Demand,all,Icosahedron1002,half,,CondHalf,,0.1229251971824768,-0.0235431572358968,0.6669558980483148,0.3339117960966296,0.9884414228953126,0.9768828457906248,0.8166736790470933,0.8119401682853837,0.15139686639973032,
3220,sub-19,1876,WMFS,all,CondHalf,SUIT3,fs32k,L2regression,12.0,0.7702888010745911,0.1356644795198767,0.6963212809886453,0.1572724425533602,Demand,all,Icosahedron1002,half,,CondHalf,,0.1221732466288363,0.0137764030466777,0.6669558980483148,0.3339117960966296,0.987691788075278,0.9753835761505556,0.8166736790470933,0.8116322218287622,0.15052784172806333,
3221,sub-20,1876,WMFS,all,CondHalf,SUIT3,fs32k,L2regression,0.0,0.9999966769703126,0.0004445708448342,0.5920007175017942,0.1416393800275478,Demand,all,Icosahedron1002,half,,CondHalf,,0.323180827135241,0.0098249745892475,0.8077924986709223,0.6155849973418445,0.9436549056051744,0.8873098112103487,0.8987727736591281,0.873084963839074,0.37015965286376107,
3222,sub-20,1876,WMFS,all,CondHalf,SUIT3,fs32k,L2regression,2.0,0.9998348022056088,0.0031269136424126,0.594166686252883,0.1410751771170617,Demand,all,Icosahedron1002,half,,CondHalf,,0.3235200740584245,0.0128897934879549,0.8077924986709223,0.6155849973418445,0.944687615562923,0.8893752311258463,0.8987727736591281,0.8735625732819884,0.3703456214280729,
3223,sub-20,1876,WMFS,all,CondHalf,SUIT3,fs32k,L2regression,4.0,0.9946740656834192,0.0174360371753722,0.6061496503914323,0.1380286617347574,Demand,all,Icosahedron1002,half,,CondHalf,,0.3257454679145132,0.0310241218001359,0.8077924986709223,0.6155849973418445,0.9495425873984208,0.8990851747968419,0.8987727736591281,0.8758044183886166,0.37193859847595756,
3224,sub-20,1876,WMFS,all,CondHalf,SUIT3,fs32k,L2regression,6.0,0.9467811563851554,0.0519400047732295,0.6399697512541092,0.1302973433456125,Demand,all,Icosahedron1002,half,,CondHalf,,0.3353400641424622,0.0791227361178482,0.8077924986709223,0.6155849973418445,0.9608624347858176,0.9217248695716356,0.8987727736591281,0.8810093456227702,0.38063167639318984,
3225,sub-20,1876,WMFS,all,CondHalf,SUIT3,fs32k,L2regression,8.0,0.8535220240228739,0.0827602750335324,0.6767922129806179,0.123392878513242,Demand,all,Icosahedron1002,half,,CondHalf,,0.3475739464625517,0.1130018407035902,0.8077924986709223,0.6155849973418445,0.9764133744409316,0.9528267488818636,0.8987727736591281,0.8881100154121374,0.39136361535260483,
3226,sub-20,1876,WMFS,all,CondHalf,SUIT3,fs32k,L2regression,10.0,0.7900978101235576,0.1070409323202573,0.693055557667313,0.1309999304341233,Demand,all,Icosahedron1002,half,,CondHalf,,0.348466252416783,0.1159661572048215,0.8077924986709223,0.6155849973418445,0.982841429365246,0.9656828587304924,0.8987727736591281,0.8910285820467562,0.39108313631907426,
3227,sub-20,1876,WMFS,all,CondHalf,SUIT3,fs32k,L2regression,12.0,0.7702888010745911,0.1356644795198767,0.6963212809886453,0.1572724425533602,Demand,all,Icosahedron1002,half,,CondHalf,,0.3471971047894737,0.0473032356286922,0.8077924986709223,0.6155849973418445,0.9837309555569576,0.967461911113915,0.8987727736591281,0.8914317060825742,0.3894825620632709,
3228,sub-21,1876,WMFS,all,CondHalf,SUIT3,fs32k,L2regression,0.0,0.9999966769703126,0.0004445708448342,0.5920007175017942,0.1416393800275478,Demand,all,Icosahedron1002,half,,CondHalf,,0.2833474189664328,-0.0601062908869158,0.8217211410812789,0.6434422821625578,0.9679304602494324,0.9358609204988648,0.9064883568371295,0.8918345823545368,0.317712975671302,
3229,sub-21,1876,WMFS,all,CondHalf,SUIT3,fs32k,L2regression,2.0,0.9998348022056088,0.0031269136424126,0.594166686252883,0.1410751771170617,Demand,all,Icosahedron1002,half,,CondHalf,,0.2845769411199811,-0.0555268325781566,0.8217211410812789,0.6434422821625578,0.9684909318401232,0.936981863680246,0.9064883568371295,0.8920927494596833,0.3189992759075127,
3230,sub-21,1876,WMFS,all,CondHalf,SUIT3,fs32k,L2regression,4.0,0.9946740656834192,0.0174360371753722,0.6061496503914323,0.1380286617347574,Demand,all,Icosahedron1002,half,,CondHalf,,0.2901852706017376,-0.0319879870489734,0.8217211410812789,0.6434422821625578,0.9709322936727712,0.9418645873455428,0.9064883568371295,0.8932164308102786,0.32487677184632274,
3231,sub-21,1876,WMFS,all,CondHalf,SUIT3,fs32k,L2regression,6.0,0.9467811563851554,0.0519400047732295,0.6399697512541092,0.1302973433456125,Demand,all,Icosahedron1002,half,,CondHalf,,0.3007140258627994,0.0171109893556157,0.8217211410812789,0.6434422821625578,0.9748393570309692,0.9496787140619384,0.9064883568371295,0.8950117925650077,0.33598889797975207,
