train_dataset	eval_dataset	eval_subj	R_eval_adj_L2reg	R_eval_adj_NNLS	R_eval_adj_diff
Language	HCPur100	sub-127630	0.5519449871808249	0.44814858019257964	0.10379640698824522
Language	HCPur100	sub-128632	0.576623173935085	0.7321277351475131	-0.15550456121242806
Language	HCPur100	sub-130013	0.6823982536889497	0.7920368641911785	-0.10963861050222878
Language	HCPur100	sub-130316	0.7440355516690598	0.48710120775178545	0.2569343439172743
Language	HCPur100	sub-131217	0.5455997317159887	0.739211717538632	-0.19361198582264327
Language	HCPur100	sub-153025	0.6377191180560402	1.0114101187874789	-0.3736910007314387
Language	HCPur100	sub-154734	0.6927993739539811	0.6315841604341744	0.06121521351980663
Language	HCPur100	sub-156637	0.3317101867833177	0.243771692835316	0.08793849394800171
Language	HCPur100	sub-159340	0.5696139364062055	0.8126838495884733	-0.24306991318226778
Language	HCPur100	sub-160123	0.5855573253645181	0.6387453679532501	-0.053188042588732
Language	HCPur100	sub-161731	0.6682355050740397	0.9030483668057115	-0.23481286173167182
Language	HCPur100	sub-162733	0.31290056996521476	0.6652749090488381	-0.35237433908362337
Language	HCPur100	sub-163129	0.7656276380577117	1.0595099046233585	-0.29388226656564675
Language	HCPur100	sub-178950	0.5163863537243167	0.5850454464606616	-0.06865909273634485
Language	HCPur100	sub-188347	0.6332158772327573	1.0009167907362362	-0.3677009135034789
Language	HCPur100	sub-189450	0.5632762380704301	0.5890413068464958	-0.025765068776065658
Language	HCPur100	sub-190031	0.6719483849268497	0.5385134085233794	0.13343497640347035
Language	HCPur100	sub-196750	0.4774138588926499	0.7681150630668715	-0.2907012041742216
Language	HCPur100	sub-198451	0.4204742940251055	0.20834207492912757	0.21213221909597793
Language	HCPur100	sub-199655	0.8958202078176947	0.6415761430795199	0.25424406473817474
Language	HCPur100	sub-201111	0.5126474565044623	0.4387314326879464	0.07391602381651591
Language	HCPur100	sub-208226	0.17744343305510024	0.4550045184013596	-0.27756108534625934
Language	HCPur100	sub-211417	0.6514093809787593	0.4234055997245506	0.22800378125420873
Language	HCPur100	sub-211720	0.24619003150237737	0.45681964899862354	-0.21062961749624617
Language	HCPur100	sub-212318	0.5730305685527602	0.58611913441487	-0.013088565862109713
Language	HCPur100	sub-214423	0.5553351837739875	0.3815525219304092	0.17378266184357827
Language	HCPur100	sub-221319	0.3084459229593868	1.2189619592564447	-0.9105160362970579
Language	HCPur100	sub-239944	0.5138369741845613	0.5280451819319335	-0.014208207747372192
Language	HCPur100	sub-245333	0.5594692011166077	0.26090661814032645	0.29856258297628124
Language	HCPur100	sub-280739	0.3880817470728824	0.3081379652922271	0.07994378178065531
Language	HCPur100	sub-298051	0.5414832919343894	0.7780659386794762	-0.23658264674508678
Language	HCPur100	sub-366446	0.17057795520238075	0.17914287084536173	-0.00856491564298098
Language	HCPur100	sub-397760	0.7666227622670216	0.889660647564068	-0.1230378852970464
Language	HCPur100	sub-414229	0.875378858741572	1.0970325654080253	-0.22165370666645334
Language	HCPur100	sub-654754	0.12005982549940401	0.5856638895334634	-0.46560406403405935
Language	HCPur100	sub-672756	0.5558053291517865	0.06710667741828334	0.48869865173350313
Language	HCPur100	sub-751348	0.4830909131833721	0.9125935949154902	-0.4295026817321181
Language	HCPur100	sub-792564	0.5643177762498245	0.6287351319619205	-0.06441735571209606
Language	HCPur100	sub-899885	0.9664966511526771	0.6662632900690483	0.30023336108362886
Language	Language	sub-01	0.4168926781888026	0.5982189646118125	-0.18132628642300985
Language	Language	sub-02	0.7484098088640729	0.7934853273028986	-0.045075518438825624
Language	Language	sub-03	0.3210951503513335	0.1766609078793859	0.1444342424719476
Language	Language	sub-04	0.8050066379278534	0.8691784948126914	-0.06417185688483795
Language	Language	sub-06	0.8788338170852745	0.9136745525214157	-0.03484073543614119
Language	Language	sub-07	1.0997450205347412	1.1493790491890625	-0.049634028654321316
Language	Language	sub-08	0.8376142116707921	0.8963964353928082	-0.058782223722016136
Language	Language	sub-09	0.8367120653998372	0.9341444046268181	-0.09743233922698091
Language	Language	sub-10	0.573608509501361	0.70822104655824	-0.13461253705687903
Language	Language	sub-12	0.7119990916665141	1.0661118598440271	-0.354112768177513
Language	Language	sub-13	0.750018435211867	0.9178971012472147	-0.16787866603534773
Language	Language	sub-14	0.8585084397359188	1.029168712782253	-0.17066027304633424
Language	Language	sub-15	0.8892594537003911	0.9825545015580823	-0.09329504785769127
Language	Language	sub-16	0.7158973417916824	0.8949530631426703	-0.1790557213509879
Language	Language	sub-17	1.0927175519598933	1.2778717578941923	-0.185154205934299
Language	Language	sub-18	0.872739130442036	0.928273994626203	-0.05553486418416698
Language	Language	sub-19	0.7960537503575374	0.9738707325925424	-0.17781698223500497
Social	MDTB	sub-02	0.45744857431799696	0.4953439103297051	-0.037895336011708136
Social	MDTB	sub-03	0.38929586329948396	0.35138205637715986	0.0379138069223241
Social	MDTB	sub-04	0.36314254237051874	0.31805442152514796	0.04508812084537078
Social	MDTB	sub-06	0.7492370534358401	0.8513710376698673	-0.1021339842340272
Social	MDTB	sub-08	0.5129865872125997	0.4839208336994983	0.029065753513101422
Social	MDTB	sub-09	0.45679826706321436	0.4935881007018071	-0.03678983363859273
Social	MDTB	sub-10	0.6697914276170074	0.6629421043348868	0.006849323282120623
Social	MDTB	sub-12	0.5685144108951663	0.4152178422922969	0.1532965686028694
Social	MDTB	sub-14	0.4406551223905979	0.37245427497682965	0.06820084741376825
Social	MDTB	sub-15	0.4053237958112545	0.40181386952366716	0.0035099262875873394
Social	MDTB	sub-17	0.6874602250177512	0.8174643267950478	-0.1300041017772966
Social	MDTB	sub-18	0.4112840487911387	0.40210549858279837	0.009178550208340353
Social	MDTB	sub-19	0.5866412816084696	0.5985833281990519	-0.01194204659058229
Social	MDTB	sub-20	0.4002385685593598	0.494853869461746	-0.09461530090238618
Social	MDTB	sub-21	0.3604389764011472	0.35981086828445796	0.0006281081166892299
Social	MDTB	sub-22	0.7759221825445781	0.6660746459050682	0.10984753663950997
Social	MDTB	sub-24	0.488085789862391	0.5650511943057287	-0.07696540444333771
Social	MDTB	sub-25	0.4999066247685545	0.5659731825167698	-0.06606655774821524
Social	MDTB	sub-26	0.460052135215039	0.4101374574585126	0.049914677756526415
Social	MDTB	sub-27	0.629462047150347	0.6056674821035007	0.023794565046846294
Social	MDTB	sub-28	0.533610288080982	0.44922910505646685	0.08438118302451514
Social	MDTB	sub-29	0.29694879257930035	0.3365649206447935	-0.03961612806549314
Social	MDTB	sub-30	0.3951484093906153	0.24853176346190944	0.14661664592870585
Social	MDTB	sub-31	0.5313941860465352	0.5533548868327918	-0.02196070078625656
Social	Language	sub-01	0.3396276633948161	0.3225841069509043	0.01704355644391181
Social	Language	sub-02	0.6223703390974856	0.4635970257258959	0.15877331337158973
Social	Language	sub-03	0.36488563971907556	0.1993802216232989	0.16550541809577665
Social	Language	sub-04	0.6635048668920287	0.601159788720541	0.06234507817148771
Social	Language	sub-06	0.7705643033931269	0.6919229535228955	0.07864134987023141
Social	Language	sub-07	0.8566808169774586	0.8315252003758655	0.025155616601593045
Social	Language	sub-08	0.6876300746376295	0.7001145986928577	-0.012484524055228263
Social	Language	sub-09	0.7126139496558085	0.7328111784646953	-0.020197228808886858
Social	Language	sub-10	0.4172699453015628	0.386117404091248	0.0311525412103148
Social	Language	sub-12	0.47772800917587843	0.60845926165163	-0.13073125247575157
Social	Language	sub-13	0.6578694945364434	0.6841470558080229	-0.02627756127157954
Social	Language	sub-14	0.7708354612336266	0.7782089460057278	-0.007373484772101202
Social	Language	sub-15	0.7115351216246929	0.6366070875536989	0.07492803407099402
Social	Language	sub-16	0.6679102764729076	0.8009278446656831	-0.13301756819277555
Social	Language	sub-17	0.8554823857668433	0.8549646952786223	0.0005176904882210343
Social	Language	sub-18	0.771080230550662	0.7730737572948668	-0.001993526744204832
Social	Language	sub-19	0.6445299608804167	0.6507506589210357	-0.006220698040618977
Social	WMFS	sub-01	0.6425586002312557	0.702429030741887	-0.059870430510631345
Social	WMFS	sub-02	0.30408864588837803	0.3859679630555834	-0.08187931716720537
Social	WMFS	sub-03	0.5190926151031089	0.4979639215255334	0.021128693577575464
Social	WMFS	sub-04	0.7202358190458329	0.7219810212919002	-0.0017452022460673344
Social	WMFS	sub-05	0.6424671538820649	0.6160485454199923	0.026418608462072557
Social	WMFS	sub-06	0.6596094666647311	0.6057026904886929	0.05390677617603823
Social	WMFS	sub-07	0.8381764037622309	0.8296801361427747	0.00849626761945621
Social	WMFS	sub-08	0.38998787175031857	0.3446428864571822	0.04534498529313635
Social	WMFS	sub-09	0.5014119365897847	0.4996472023020698	0.001764734287714842
Social	WMFS	sub-10	0.7953339515939061	0.8507941858724856	-0.05546023427857949
Social	WMFS	sub-11	0.9226402408830198	0.8602445419357255	0.06239569894729424
Social	WMFS	sub-12	-0.004575286084408948	-0.09637130626839233	0.09179602018398338
Social	WMFS	sub-13	0.7534600347010544	0.7976236611959208	-0.04416362649486638
Social	WMFS	sub-14	0.34193167622125475	0.35214606574498836	-0.010214389523733602
Social	WMFS	sub-15	1.0470401136783989	1.1177613083075193	-0.07072119462912041
Social	WMFS	sub-16	0.7664674411560549	0.7297509924300749	0.03671644872598001
Social	Demand	sub-01	0.807413303138525	0.8095055821395815	-0.002092279001056463
Social	Demand	sub-02	0.9384645089800582	0.9046183011080206	0.033846207872037626
Social	Demand	sub-05	0.8190645059172351	0.8714601667032642	-0.052395660786029086
Social	Demand	sub-06	0.7547567644953492	0.7382856659980513	0.016471098497297887
Social	Demand	sub-07	0.6222073186217185	0.6469997772073086	-0.024792458585590094
Social	Demand	sub-08	0.5725794442140708	0.6293315750766167	-0.056752130862545935
Social	Demand	sub-09	0.7605112077794584	0.7649975138955638	-0.004486306116105454
Social	Demand	sub-10	0.666438688638798	0.7203329248092736	-0.05389423617047562
Social	Demand	sub-11	0.6962038672375706	0.7312668791888262	-0.03506301195125561
Social	Demand	sub-12	0.6096469893345979	0.658635496101911	-0.048988506767313034
Social	Demand	sub-15	0.4565330206947039	0.4762707464496167	-0.019737725754912783
Social	Demand	sub-16	0.6073080587562186	0.6514296644866151	-0.044121605730396474
Social	Demand	sub-17	0.38352478094616965	0.4266540582445351	-0.043129277298365465
Social	Demand	sub-19	0.509838615861806	0.5556848064477944	-0.04584619058598838
Social	Demand	sub-20	0.7935032447557053	0.8072064550793558	-0.013703210323650517
Social	Demand	sub-21	0.5564223257500902	0.636805222329047	-0.08038289657895681
Social	Demand	sub-24	0.5769923309567925	0.6010971579524149	-0.02410482699562244
Social	Demand	sub-25	0.6626193768084737	0.636733371344941	0.025886005463532702
Social	Demand	sub-26	0.5003039708312855	0.5527960334405505	-0.05249206260926498
Social	Demand	sub-27	0.5009835776651852	0.5588119846184761	-0.057828406953290945
Social	Demand	sub-29	0.7746750679451558	0.7829239021716332	-0.008248834226477375
Social	Demand	sub-30	0.847430763954846	0.8480222540156492	-0.0005914900608032791
Social	Demand	sub-31	0.7436022119401481	0.7939645211257157	-0.05036230918556761
Social	Demand	sub-34	0.7209304046769461	0.7273747830314817	-0.006444378354535596
Social	Demand	sub-35	0.6440494494760207	0.61536385903413	0.028685590441890674
Social	Demand	sub-36	0.7874681826475128	0.7857784601327289	0.0016897225147839423
Social	Demand	sub-37	0.3737592266014069	0.3939179399135954	-0.020158713312188492
Social	Demand	sub-38	0.8957662350602447	0.9105738188157523	-0.014807583755507614
Social	Demand	sub-39	0.7660404588857886	0.7455635132273857	0.020476945658402967
Social	Demand	sub-41	0.5119523192352514	0.539686781877326	-0.027734462642074575
Social	Demand	sub-43	0.3895225301572393	0.3973940270502166	-0.007871496892977281
Social	Demand	sub-44	0.7966454518409187	0.8051206085141545	-0.008475156673235729
Social	Demand	sub-45	0.7106474095687456	0.7218479421625991	-0.011200532593853452
Social	Demand	sub-46	0.7841491652529335	0.736789636610399	0.047359528642534565
Social	Demand	sub-47	0.6199412210770131	0.6283334297569394	-0.008392208679926294
Social	Demand	sub-48	0.8351535261030167	0.8360242858404149	-0.0008707597373981413
Social	Demand	sub-50	0.4405920841037561	0.5612863638926934	-0.12069427978893726
Social	Somatotopic	sub-01	0.11629816893014705	-0.02878643516293817	0.1450846040930852
Social	Somatotopic	sub-02	0.13913443507245898	-0.045421606673767205	0.1845560417462262
Social	Somatotopic	sub-03	-0.13533907938088446	-0.1966831436412129	0.06134406426032843
Social	Somatotopic	sub-04	-0.005516361334521922	0.060109185761561434	-0.06562554709608336
Social	Somatotopic	sub-05	0.006379684261898582	0.10216421356998558	-0.095784529308087
Social	Somatotopic	sub-06	0.1291565891325433	0.10487183519143584	0.024284753941107462
Social	Somatotopic	sub-07	-0.0655008079047528	-0.13907803967437118	0.07357723176961839
Social	Somatotopic	sub-08	0.26145595091405405	0.24049055890971632	0.020965392004337724
Social	Nishimoto	sub-01	0.3539471214096571	0.39716361903272107	-0.043216497623063954
Social	Nishimoto	sub-02	0.3627033166349133	0.3961599458544939	-0.03345662921958059
Social	Nishimoto	sub-03	0.3043651937461237	0.36245213008730687	-0.05808693634118317
Social	Nishimoto	sub-04	0.3057058144199121	0.3553645559732756	-0.04965874155336347
Social	Nishimoto	sub-05	0.32570410346195927	0.48354255241465177	-0.1578384489526925
Social	Nishimoto	sub-06	0.2930694762276026	0.43341616919256526	-0.14034669296496266
Social	IBC	sub-01	0.32061282858316154	0.41564422412966384	-0.0950313955465023
Social	IBC	sub-04	0.6723108355537599	0.8497857935692752	-0.17747495801551527
Social	IBC	sub-05	0.43761397476009356	0.6604869667053804	-0.22287299194528687
Social	IBC	sub-06	0.42582577549232786	0.5992068747516832	-0.17338109925935535
Social	IBC	sub-07	0.2711466552460335	0.23823381547109015	0.03291283977494333
Social	IBC	sub-08	0.14098528696255283	0.1959775031095809	-0.05499221614702807
Social	IBC	sub-09	0.526810357065381	0.6212866156510529	-0.09447625858567188
Social	IBC	sub-11	0.6038773983755301	0.8094083090178995	-0.2055309106423694
Social	IBC	sub-12	0.6744859413626518	0.746450859564469	-0.07196491820181716
Social	IBC	sub-13	0.4356668272167666	0.47082828381700037	-0.03516145660023379
Social	IBC	sub-14	0.41222056826943965	0.4681266485928839	-0.05590608032344424
Social	IBC	sub-15	0.27750515006002663	0.2922955359654206	-0.014790385905393999
Social	HCPur100	sub-101309	0.14303215184961274	-0.00720520679319942	0.15023735864281215
Social	HCPur100	sub-103111	0.4236376627727642	0.480013046022532	-0.05637538324976776
Social	HCPur100	sub-103414	0.8793352111091687	0.9812551904036018	-0.10191997929443308
Social	HCPur100	sub-103818	0.47489056881684244	0.5248880691219732	-0.049997500305130727
Social	HCPur100	sub-105014	0.25257733948714844	0.3496067014476799	-0.09702936196053147
Social	HCPur100	sub-105115	0.47962747241813575	0.5289945891248533	-0.04936711670671756
Social	HCPur100	sub-110411	0.30490991599095263	0.35844688485261134	-0.05353696886165871
Social	HCPur100	sub-117122	0.7416855437241882	0.7094504762031322	0.03223506752105598
Social	HCPur100	sub-118730	0.31394062901487574	0.46864847932687403	-0.1547078503119983
Social	HCPur100	sub-123117	0.4534294008814893	0.588463526044136	-0.13503412516264668
Social	HCPur100	sub-124422	0.5643889129421297	0.6268862378052007	-0.062497324863071024
Social	HCPur100	sub-127630	0.5128694662280288	0.4844204047815292	0.028449061446499557
Social	HCPur100	sub-128632	0.3771482099950939	0.5914835262883414	-0.21433531629324754
Social	HCPur100	sub-130013	0.6000648751676733	0.7078400030403161	-0.10777512787264287
Social	HCPur100	sub-130316	0.5218645626763823	0.5176541472281784	0.004210415448203886
Social	HCPur100	sub-131217	0.6201970613779768	0.7703657633221054	-0.15016870194412857
Social	HCPur100	sub-153025	0.49780832129464536	0.7952734785913769	-0.2974651572967315
Social	HCPur100	sub-154734	0.6694081368304945	0.6440592243034172	0.025348912527077272
Social	HCPur100	sub-156637	0.3508573664911258	0.29422288834866067	0.05663447814246514
Social	HCPur100	sub-159340	0.6142588531876612	0.7732103620017953	-0.1589515088141341
Social	HCPur100	sub-160123	0.46022441377070683	0.5408094877611357	-0.08058507399042886
Social	HCPur100	sub-161731	0.7020457397822657	0.8864257386459087	-0.18437999886364298
Social	HCPur100	sub-162733	0.3913113337915796	0.5865107750710763	-0.19519944127949668
Social	HCPur100	sub-163129	0.7270192697756316	0.913979879833397	-0.18696061005776543
Social	HCPur100	sub-178950	0.5028946512797723	0.5495312398951684	-0.0466365886153961
Social	HCPur100	sub-188347	0.735027238535031	0.9521459245823892	-0.21711868604735818
Social	HCPur100	sub-189450	0.3420132688602059	0.405548326144761	-0.06353505728455511
Social	HCPur100	sub-190031	0.6070805141837993	0.5496156477536394	0.05746486643015991
Social	HCPur100	sub-196750	0.5648058638440555	0.7258521178707843	-0.16104625402672879
Social	HCPur100	sub-198451	0.3889358346239555	0.294978084572394	0.09395775005156148
Social	HCPur100	sub-199655	0.5715415428937404	0.5462188331508739	0.025322709742866434
Social	HCPur100	sub-201111	0.3765502856911265	0.4247799330227615	-0.04822964733163504
Social	HCPur100	sub-208226	0.11018660217926808	0.25797110391504663	-0.14778450173577856
Social	HCPur100	sub-211417	0.5319264067342515	0.4964028286591636	0.035523578075087936
Social	HCPur100	sub-211720	0.24006469671329245	0.3557754123765923	-0.11571071566329988
Social	HCPur100	sub-212318	0.38125486571016237	0.46188650349694516	-0.08063163778678278
Social	HCPur100	sub-214423	0.5198016518525591	0.426219318114624	0.09358233373793512
Social	HCPur100	sub-221319	0.5950658361087371	1.0623550313652497	-0.4672891952565126
Social	HCPur100	sub-239944	0.427933807413412	0.4838289378819388	-0.05589513046852679
Social	HCPur100	sub-245333	0.32031192432217825	0.23383561875325495	0.0864763055689233
Social	HCPur100	sub-280739	0.3879288192414252	0.38325194092519554	0.004676878316229649
Social	HCPur100	sub-298051	0.4634984613245166	0.6626931671134297	-0.19919470578891313
Social	HCPur100	sub-366446	0.04142694040090705	0.07062805770328989	-0.02920111730238284
Social	HCPur100	sub-397760	0.7453925031311921	0.8838034988169128	-0.13841099568572068
Social	HCPur100	sub-414229	0.7569512899381277	0.9790325870794139	-0.22208129714128622
Social	HCPur100	sub-654754	0.1911871232112473	0.4649975174928594	-0.2738103942816121
Social	HCPur100	sub-672756	0.24263157786950443	0.04700327762983867	0.19562830023966576
Social	HCPur100	sub-751348	0.5668747453279296	0.8858051112752788	-0.31893036594734925
Social	HCPur100	sub-792564	0.5253138041627672	0.6031684748934332	-0.07785467073066599
Social	HCPur100	sub-899885	0.7211694884069545	0.6670491306661674	0.05412035774078705
Social	Social	sub-03	0.41608114836789534	0.3102744235037202	0.10580672486417514
Social	Social	sub-04	1.0299362866504498	1.2626931406014117	-0.2327568539509619
Social	Social	sub-05	0.4922373186610215	0.5087626235257793	-0.016525304864757784
Social	Social	sub-07	1.1104098298937881	1.1112023663712804	-0.0007925364774923338
Social	Social	sub-08	1.1610587185917902	1.0985650313971993	0.06249368719459092
Social	Social	sub-09	0.9464518252548735	0.8381793709175129	0.10827245433736055
Social	Social	sub-10	0.82050623193165	0.9106318744763546	-0.09012564254470468
Social	Social	sub-11	0.32810263965369035	0.3247130701063962	0.0033895695472941356
Social	Social	sub-12	0.5793780958806207	0.5655488784413617	0.013829217439259023
Social	Social	sub-13	0.6637824797955645	0.6813609280226391	-0.01757844822707466
Social	Social	sub-14	1.1024172916375625	1.1870890478244511	-0.0846717561868886
Social	Social	sub-16	1.188319674230557	1.324040999629874	-0.13572132539931703
Social	Social	sub-17	1.0069162551857331	1.1095310479130263	-0.10261479272729312
Social	Social	sub-18	0.23973024820503458	0.2994359323625869	-0.05970568415755234
Social	Social	sub-19	0.30556524799428597	0.34757163241636846	-0.04200638442208249
Social	Social	sub-20	1.2491208068786743	1.2496954571795187	-0.0005746503008443593
Social	Social	sub-21	1.0910578508521414	1.2004518217749032	-0.10939397092276182
Social	Social	sub-22	0.5637757200121785	0.6371439296997453	-0.07336820968756685
Social	Social	sub-24	0.05791712728077571	0.025965334799205948	0.03195179248156976
Social	Social	sub-25	1.4342294088360121	1.65194338780192	-0.21771397896590794
Social	Social	sub-26	0.9457258663060556	0.9766913773323204	-0.03096551102626477
Social	Social	sub-27	1.4145709213955127	1.4087083482396838	0.005862573155828832
WMFS	MDTB	sub-02	0.3633104816957093	0.39562112213079326	-0.03231064043508397
WMFS	MDTB	sub-03	0.4760838493061572	0.14803031262561278	0.32805353668054443
WMFS	MDTB	sub-04	0.3828383265213971	0.22975998211344348	0.15307834440795362
WMFS	MDTB	sub-06	0.7694762849991922	0.580938918310441	0.1885373666887512
WMFS	MDTB	sub-08	0.6306582823999982	0.4880513611074405	0.1426069212925577
WMFS	MDTB	sub-09	0.5668238669890875	0.3288224949503374	0.2380013720387501
WMFS	MDTB	sub-10	0.8173325040545892	0.44645907366842036	0.3708734303861689
WMFS	MDTB	sub-12	0.5078856537768232	0.39871977725353436	0.1091658765232888
WMFS	MDTB	sub-14	0.5123375020948842	0.34929619713648913	0.16304130495839503
WMFS	MDTB	sub-15	0.5463875204622385	0.29373045109741264	0.25265706936482585
WMFS	MDTB	sub-17	0.6701374063282781	0.5012343382166842	0.16890306811159395
WMFS	MDTB	sub-18	0.5405311756539332	0.40335768982326725	0.1371734858306659
WMFS	MDTB	sub-19	0.621613529256324	0.5591131652614683	0.0625003639948557
WMFS	MDTB	sub-20	0.5925136279816743	0.3224777635175764	0.2700358644640979
WMFS	MDTB	sub-21	0.4430246706170777	0.3019829397670898	0.1410417308499879
WMFS	MDTB	sub-22	0.7536547406274294	0.46293072482142716	0.29072401580600227
WMFS	MDTB	sub-24	0.5966595092923668	0.41762727775399294	0.17903223153837383
WMFS	MDTB	sub-25	0.6263789585129841	0.5618516989842808	0.0645272595287033
WMFS	MDTB	sub-26	0.5362727397419965	0.3528088171519112	0.18346392259008532
WMFS	MDTB	sub-27	0.668780894883289	0.6178562111204118	0.050924683762877176
WMFS	MDTB	sub-28	0.6548056682657409	0.41482948823849725	0.2399761800272437
WMFS	MDTB	sub-29	0.44018763766286695	0.18459496820908472	0.25559266945378223
WMFS	MDTB	sub-30	0.3766611685845234	0.26206343195310045	0.11459773663142298
WMFS	MDTB	sub-31	0.6238906731172512	0.46539597025444673	0.15849470286280448
WMFS	Language	sub-01	0.42235473601697815	0.33912822882129623	0.08322650719568192
WMFS	Language	sub-02	0.5749487520923504	0.5056894196160253	0.0692593324763251
WMFS	Language	sub-03	0.07342565254771409	0.273177143211291	-0.1997514906635769
WMFS	Language	sub-04	0.5829267861155182	0.5353088527973245	0.04761793331819364
WMFS	Language	sub-06	0.7093790895616913	0.5703378191941143	0.13904127036757696
WMFS	Language	sub-07	0.7960442770620065	0.6020257298065923	0.19401854725541423
WMFS	Language	sub-08	0.6985144147440822	0.5111065995534483	0.18740781519063388
WMFS	Language	sub-09	0.7358055887823676	0.4857174236430401	0.25008816513932747
WMFS	Language	sub-10	0.3492091520327615	0.3239825401604018	0.025226611872359694
WMFS	Language	sub-12	0.5962057515716336	0.48787743808842143	0.10832831348321215
WMFS	Language	sub-13	0.6507873998071689	0.5455831291372709	0.10520427066989801
WMFS	Language	sub-14	0.674618534607647	0.6191287725357574	0.0554897620718896
WMFS	Language	sub-15	0.6441217902514855	0.4931065822719604	0.1510152079795251
WMFS	Language	sub-16	0.5517457579420597	0.4845235912198916	0.06722216672216813
WMFS	Language	sub-17	0.845879284830182	0.6667015288417701	0.1791777559884119
WMFS	Language	sub-18	0.47854529046641703	0.5157026136040822	-0.03715732313766518
WMFS	Language	sub-19	0.5897243353751369	0.5122601360469831	0.07746419932815385
WMFS	Social	sub-03	0.3029075037684604	0.13556260948599236	0.16734489428246802
WMFS	Social	sub-04	0.6404261022147834	0.6243766229031757	0.016049479311607606
WMFS	Social	sub-05	0.3462571493980959	0.18028035505398232	0.16597679434411355
WMFS	Social	sub-07	0.8062348732652365	0.6834199818720627	0.12281489139317381
WMFS	Social	sub-08	0.7874644759226777	0.8486248225929961	-0.061160346670318444
WMFS	Social	sub-09	0.6539938618644912	0.7141432482218135	-0.060149386357322365
WMFS	Social	sub-10	0.5417137875295049	0.40767726185301684	0.1340365256764881
WMFS	Social	sub-11	0.17363005100657883	0.0983776402014527	0.07525241080512612
WMFS	Social	sub-12	0.48254759521186225	0.2994549763027403	0.18309261890912193
WMFS	Social	sub-13	0.43880146922793506	0.3423681893713493	0.09643327985658579
WMFS	Social	sub-14	0.8640006730713388	0.7427145037474049	0.12128616932393388
WMFS	Social	sub-16	0.8821570052919692	0.8294922833030115	0.05266472198895766
WMFS	Social	sub-17	0.6228326034538655	0.6762843255198913	-0.053451722066025775
WMFS	Social	sub-18	0.2738615849706839	0.34142043332260147	-0.06755884835191756
WMFS	Social	sub-19	0.17776302431284402	0.5259997034040161	-0.3482366790911721
WMFS	Social	sub-20	0.7876036269352197	0.8414023127302027	-0.05379868579498304
WMFS	Social	sub-21	0.7873921610907342	0.7149331135994041	0.07245904749133003
WMFS	Social	sub-22	0.5862859501742393	0.4058265342558527	0.18045941591838666
WMFS	Social	sub-24	0.10433801103378507	-6.715486736754629e-05	0.10440516590115262
WMFS	Social	sub-25	1.0066904373649204	0.9620583928336375	0.04463204453128289
WMFS	Social	sub-26	0.8300685830444595	0.750611333809493	0.07945724923496655
WMFS	Social	sub-27	1.115420730878784	1.0115827581847372	0.10383797269404682
WMFS	Demand	sub-01	0.7826787488230036	0.5653449697987859	0.2173337790242177
WMFS	Demand	sub-02	0.9325395496266086	0.8451080258128459	0.08743152381376262
WMFS	Demand	sub-05	0.7922595756918472	0.6364158350853723	0.155843740606475
WMFS	Demand	sub-06	0.6686862553055543	0.5967878171777962	0.07189843812775809
WMFS	Demand	sub-07	0.7560646914761537	0.49603644095984556	0.2600282505163082
WMFS	Demand	sub-08	0.5956835218337477	0.39758578869105904	0.1980977331426887
WMFS	Demand	sub-09	0.7804998767727566	0.6254101328729544	0.15508974389980212
WMFS	Demand	sub-10	0.6903701432916295	0.549441791338774	0.14092835195285547
WMFS	Demand	sub-11	0.8474746735369514	0.7140636987517315	0.1334109747852199
WMFS	Demand	sub-12	0.7506272288715481	0.5369390898697802	0.21368813900176786
WMFS	Demand	sub-15	0.43414673429497047	0.21955238786529765	0.21459434642967282
WMFS	Demand	sub-16	0.682305881277403	0.43327155485636853	0.24903432642103446
WMFS	Demand	sub-17	0.3942915926441047	0.25828568259934764	0.13600591004475704
WMFS	Demand	sub-19	0.5563870784669891	0.26580829630617564	0.29057878216081345
WMFS	Demand	sub-20	0.7242920158181552	0.579602612351744	0.14468940346641113
WMFS	Demand	sub-21	0.6238128872987995	0.4838663725225615	0.13994651477623798
WMFS	Demand	sub-24	0.642512287503677	0.48621822740487686	0.1562940600988001
WMFS	Demand	sub-25	0.5928526769446785	0.5601216608863698	0.03273101605830864
WMFS	Demand	sub-26	0.494864189474021	0.2493526679307238	0.2455115215432972
WMFS	Demand	sub-27	0.7563888903523427	0.4821955100777771	0.2741933802745656
WMFS	Demand	sub-29	0.8588858487562571	0.7612255633695141	0.09766028538674298
WMFS	Demand	sub-30	0.8476359827801383	0.5954112617539764	0.2522247210261619
WMFS	Demand	sub-31	0.7521667826462816	0.5487093273096054	0.20345745533667614
WMFS	Demand	sub-34	0.6620618565880035	0.4621211988262168	0.19994065776178677
WMFS	Demand	sub-35	0.5907728311043925	0.5044854194748173	0.0862874116295752
WMFS	Demand	sub-36	0.6290819085850093	0.47253529669622313	0.1565466118887862
WMFS	Demand	sub-37	0.39283732426984663	0.2343316621666571	0.15850566210318953
WMFS	Demand	sub-38	0.9201551753523195	0.7640228291731721	0.1561323461791474
WMFS	Demand	sub-39	0.724381331697877	0.5896332544908619	0.1347480772070151
WMFS	Demand	sub-41	0.7120299962026597	0.4569114882081032	0.25511850799455654
WMFS	Demand	sub-43	0.5136102867201834	0.3526453143317372	0.1609649723884462
